ts,o,h,l,c,vol,volCcy
1761454800000,192.91,193.19,192.75,193.13,1766.123395,340735.65447628,340735.65447628,1
1761455700000,193.13,193.37,193.05,193.36,280.858328,54262.81309612,54262.81309612,1
1761456600000,193.36,193.66,193.24,193.62,1700.984001,329143.91714242,329143.91714242,1
1761457500000,193.61,193.77,193.6,193.61,654.23615,126709.53050708,126709.53050708,1
1761458400000,193.62,193.75,193.52,193.71,2064.401961,399748.54586201,399748.54586201,1
1761459300000,193.7,194.04,193.51,194.03,2695.080277,522209.43437351,522209.43437351,1
1761460200000,194.04,194.06,193.83,193.93,1288.937868,249999.25842085,249999.25842085,1
1761461100000,193.93,194.17,193.82,194.04,6724.9546,1304777.06161777,1304777.06161777,1
1761462000000,194.05,194.3,194,194.2,1841.093131,357535.12448472,357535.12448472,1
1761462900000,194.19,194.28,193.84,193.85,1925.294007,373544.97837883,373544.97837883,1
1761463800000,193.85,194.29,193.84,194.2,2816.433062,546696.0602264,546696.0602264,1
1761447600000,192.28,192.38,192.05,192.29,2376.725053,456879.54146843,456879.54146843,1
1761448500000,192.3,192.99,192.26,192.98,4020.914773,774939.06914698,774939.06914698,1
1761449400000,192.98,193.09,192.67,192.71,1333.197583,257197.08042029,257197.08042029,1
1761450300000,192.71,193,192.62,192.99,1287.505633,248309.36612924,248309.36612924,1
1761451200000,193,193.38,192.87,193.36,2582.074465,498643.7241487,498643.7241487,1
1761452100000,193.35,193.5,193.22,193.25,2721.687192,526313.55239925,526313.55239925,1
1761453000000,193.24,193.34,193.13,193.2,1253.860265,242297.3912426,242297.3912426,1
1761453900000,193.2,193.35,192.82,192.9,5740.565749,1107918.85316723,1107918.85316723,1
1761454800000,192.91,193.19,192.75,193.13,1766.123395,340735.65447628,340735.65447628,1
1761455700000,193.13,193.37,193.05,193.36,280.858328,54262.81309612,54262.81309612,1
1761456600000,193.36,193.66,193.24,193.62,1700.984001,329143.91714242,329143.91714242,1
1761457500000,193.61,193.77,193.6,193.61,654.23615,126709.53050708,126709.53050708,1
1761458400000,193.62,193.75,193.52,193.71,2064.401961,399748.54586201,399748.54586201,1
1761459300000,193.7,194.04,193.51,194.03,2695.080277,522209.43437351,522209.43437351,1
1761460200000,194.04,194.06,193.83,193.93,1288.937868,249999.25842085,249999.25842085,1
1761461100000,193.93,194.17,193.82,194.04,6724.9546,1304777.06161777,1304777.06161777,1
1761462000000,194.05,194.3,194,194.2,1841.093131,357535.12448472,357535.12448472,1
1761462900000,194.19,194.28,193.84,193.85,1925.294007,373544.97837883,373544.97837883,1
1761463800000,193.85,194.29,193.84,194.2,2816.433062,546696.0602264,546696.0602264,1
1761446700000,192.57,192.64,191.94,192.28,8720.39304,1676385.54847933,1676385.54847933,1
1761447600000,192.28,192.38,192.05,192.29,2376.725053,456879.54146843,456879.54146843,1
1761448500000,192.3,192.99,192.26,192.98,4020.914773,774939.06914698,774939.06914698,1
1761449400000,192.98,193.09,192.67,192.71,1333.197583,257197.08042029,257197.08042029,1
1761450300000,192.71,193,192.62,192.99,1287.505633,248309.36612924,248309.36612924,1
1761451200000,193,193.38,192.87,193.36,2582.074465,498643.7241487,498643.7241487,1
1761452100000,193.35,193.5,193.22,193.25,2721.687192,526313.55239925,526313.55239925,1
1761453000000,193.24,193.34,193.13,193.2,1253.860265,242297.3912426,242297.3912426,1
1761453900000,193.2,193.35,192.82,192.9,5740.565749,1107918.85316723,1107918.85316723,1
1761454800000,192.91,193.19,192.75,193.13,1766.123395,340735.65447628,340735.65447628,1
1761455700000,193.13,193.37,193.05,193.36,280.858328,54262.81309612,54262.81309612,1
1761456600000,193.36,193.66,193.24,193.62,1700.984001,329143.91714242,329143.91714242,1
1761457500000,193.61,193.77,193.6,193.61,654.23615,126709.53050708,126709.53050708,1
1761458400000,193.62,193.75,193.52,193.71,2064.401961,399748.54586201,399748.54586201,1
1761459300000,193.7,194.04,193.51,194.03,2695.080277,522209.43437351,522209.43437351,1
1761460200000,194.04,194.06,193.83,193.93,1288.937868,249999.25842085,249999.25842085,1
1761461100000,193.93,194.17,193.82,194.04,6724.9546,1304777.06161777,1304777.06161777,1
1761462000000,194.05,194.3,194,194.2,1841.093131,357535.12448472,357535.12448472,1
1761462900000,194.19,194.28,193.84,193.85,1925.294007,373544.97837883,373544.97837883,1
1761463800000,193.85,194.29,193.84,194.2,2816.433062,546696.0602264,546696.0602264,1
1761445800000,193,193.14,192.54,192.57,2656.521626,512338.84362063,512338.84362063,1
1761446700000,192.57,192.64,191.94,192.28,8720.39304,1676385.54847933,1676385.54847933,1
1761447600000,192.28,192.38,192.05,192.29,2376.725053,456879.54146843,456879.54146843,1
1761448500000,192.3,192.99,192.26,192.98,4020.914773,774939.06914698,774939.06914698,1
1761449400000,192.98,193.09,192.67,192.71,1333.197583,257197.08042029,257197.08042029,1
1761450300000,192.71,193,192.62,192.99,1287.505633,248309.36612924,248309.36612924,1
1761451200000,193,193.38,192.87,193.36,2582.074465,498643.7241487,498643.7241487,1
1761452100000,193.35,193.5,193.22,193.25,2721.687192,526313.55239925,526313.55239925,1
1761453000000,193.24,193.34,193.13,193.2,1253.860265,242297.3912426,242297.3912426,1
1761453900000,193.2,193.35,192.82,192.9,5740.565749,1107918.85316723,1107918.85316723,1
1761454800000,192.91,193.19,192.75,193.13,1766.123395,340735.65447628,340735.65447628,1
1761455700000,193.13,193.37,193.05,193.36,280.858328,54262.81309612,54262.81309612,1
1761456600000,193.36,193.66,193.24,193.62,1700.984001,329143.91714242,329143.91714242,1
1761457500000,193.61,193.77,193.6,193.61,654.23615,126709.53050708,126709.53050708,1
1761458400000,193.62,193.75,193.52,193.71,2064.401961,399748.54586201,399748.54586201,1
1761459300000,193.7,194.04,193.51,194.03,2695.080277,522209.43437351,522209.43437351,1
1761460200000,194.04,194.06,193.83,193.93,1288.937868,249999.25842085,249999.25842085,1
1761461100000,193.93,194.17,193.82,194.04,6724.9546,1304777.06161777,1304777.06161777,1
1761462000000,194.05,194.3,194,194.2,1841.093131,357535.12448472,357535.12448472,1
1761462900000,194.19,194.28,193.84,193.85,1925.294007,373544.97837883,373544.97837883,1
1761463800000,193.85,194.29,193.84,194.2,2816.433062,546696.0602264,546696.0602264,1
1761444900000,192.77,193.07,192.6,193,5265.206757,1014896.65156867,1014896.65156867,1
1761445800000,193,193.14,192.54,192.57,2656.521626,512338.84362063,512338.84362063,1
1761446700000,192.57,192.64,191.94,192.28,8720.39304,1676385.54847933,1676385.54847933,1
1761447600000,192.28,192.38,192.05,192.29,2376.725053,456879.54146843,456879.54146843,1
1761448500000,192.3,192.99,192.26,192.98,4020.914773,774939.06914698,774939.06914698,1
1761449400000,192.98,193.09,192.67,192.71,1333.197583,257197.08042029,257197.08042029,1
1761450300000,192.71,193,192.62,192.99,1287.505633,248309.36612924,248309.36612924,1
1761451200000,193,193.38,192.87,193.36,2582.074465,498643.7241487,498643.7241487,1
1761452100000,193.35,193.5,193.22,193.25,2721.687192,526313.55239925,526313.55239925,1
1761453000000,193.24,193.34,193.13,193.2,1253.860265,242297.3912426,242297.3912426,1
1761453900000,193.2,193.35,192.82,192.9,5740.565749,1107918.85316723,1107918.85316723,1
1761454800000,192.91,193.19,192.75,193.13,1766.123395,340735.65447628,340735.65447628,1
1761455700000,193.13,193.37,193.05,193.36,280.858328,54262.81309612,54262.81309612,1
1761456600000,193.36,193.66,193.24,193.62,1700.984001,329143.91714242,329143.91714242,1
1761457500000,193.61,193.77,193.6,193.61,654.23615,126709.53050708,126709.53050708,1
1761458400000,193.62,193.75,193.52,193.71,2064.401961,399748.54586201,399748.54586201,1
1761459300000,193.7,194.04,193.51,194.03,2695.080277,522209.43437351,522209.43437351,1
1761460200000,194.04,194.06,193.83,193.93,1288.937868,249999.25842085,249999.25842085,1
1761461100000,193.93,194.17,193.82,194.04,6724.9546,1304777.06161777,1304777.06161777,1
1761462000000,194.05,194.3,194,194.2,1841.093131,357535.12448472,357535.12448472,1
1761462900000,194.19,194.28,193.84,193.85,1925.294007,373544.97837883,373544.97837883,1
1761463800000,193.85,194.29,193.84,194.2,2816.433062,546696.0602264,546696.0602264,1
1761444000000,192.84,192.97,192.5,192.78,2788.469392,537378.47166938,537378.47166938,1
1761444900000,192.77,193.07,192.6,193,5265.206757,1014896.65156867,1014896.65156867,1
1761445800000,193,193.14,192.54,192.57,2656.521626,512338.84362063,512338.84362063,1
1761446700000,192.57,192.64,191.94,192.28,8720.39304,1676385.54847933,1676385.54847933,1
1761447600000,192.28,192.38,192.05,192.29,2376.725053,456879.54146843,456879.54146843,1
1761448500000,192.3,192.99,192.26,192.98,4020.914773,774939.06914698,774939.06914698,1
1761449400000,192.98,193.09,192.67,192.71,1333.197583,257197.08042029,257197.08042029,1
1761450300000,192.71,193,192.62,192.99,1287.505633,248309.36612924,248309.36612924,1
1761451200000,193,193.38,192.87,193.36,2582.074465,498643.7241487,498643.7241487,1
1761452100000,193.35,193.5,193.22,193.25,2721.687192,526313.55239925,526313.55239925,1
1761453000000,193.24,193.34,193.13,193.2,1253.860265,242297.3912426,242297.3912426,1
1761453900000,193.2,193.35,192.82,192.9,5740.565749,1107918.85316723,1107918.85316723,1
1761454800000,192.91,193.19,192.75,193.13,1766.123395,340735.65447628,340735.65447628,1
1761455700000,193.13,193.37,193.05,193.36,280.858328,54262.81309612,54262.81309612,1
1761456600000,193.36,193.66,193.24,193.62,1700.984001,329143.91714242,329143.91714242,1
1761457500000,193.61,193.77,193.6,193.61,654.23615,126709.53050708,126709.53050708,1
1761458400000,193.62,193.75,193.52,193.71,2064.401961,399748.54586201,399748.54586201,1
1761459300000,193.7,194.04,193.51,194.03,2695.080277,522209.43437351,522209.43437351,1
1761460200000,194.04,194.06,193.83,193.93,1288.937868,249999.25842085,249999.25842085,1
1761461100000,193.93,194.17,193.82,194.04,6724.9546,1304777.06161777,1304777.06161777,1
1761462000000,194.05,194.3,194,194.2,1841.093131,357535.12448472,357535.12448472,1
1761462900000,194.19,194.28,193.84,193.85,1925.294007,373544.97837883,373544.97837883,1
1761463800000,193.85,194.29,193.84,194.2,2816.433062,546696.0602264,546696.0602264,1
1761443100000,193.54,193.66,192.31,192.84,9519.540022,1836695.75629621,1836695.75629621,1
1761444000000,192.84,192.97,192.5,192.78,2788.469392,537378.47166938,537378.47166938,1
1761444900000,192.77,193.07,192.6,193,5265.206757,1014896.65156867,1014896.65156867,1
1761445800000,193,193.14,192.54,192.57,2656.521626,512338.84362063,512338.84362063,1
1761446700000,192.57,192.64,191.94,192.28,8720.39304,1676385.54847933,1676385.54847933,1
1761447600000,192.28,192.38,192.05,192.29,2376.725053,456879.54146843,456879.54146843,1
1761448500000,192.3,192.99,192.26,192.98,4020.914773,774939.06914698,774939.06914698,1
1761449400000,192.98,193.09,192.67,192.71,1333.197583,257197.08042029,257197.08042029,1
1761450300000,192.71,193,192.62,192.99,1287.505633,248309.36612924,248309.36612924,1
1761451200000,193,193.38,192.87,193.36,2582.074465,498643.7241487,498643.7241487,1
1761452100000,193.35,193.5,193.22,193.25,2721.687192,526313.55239925,526313.55239925,1
1761453000000,193.24,193.34,193.13,193.2,1253.860265,242297.3912426,242297.3912426,1
1761453900000,193.2,193.35,192.82,192.9,5740.565749,1107918.85316723,1107918.85316723,1
1761454800000,192.91,193.19,192.75,193.13,1766.123395,340735.65447628,340735.65447628,1
1761455700000,193.13,193.37,193.05,193.36,280.858328,54262.81309612,54262.81309612,1
1761456600000,193.36,193.66,193.24,193.62,1700.984001,329143.91714242,329143.91714242,1
1761457500000,193.61,193.77,193.6,193.61,654.23615,126709.53050708,126709.53050708,1
1761458400000,193.62,193.75,193.52,193.71,2064.401961,399748.54586201,399748.54586201,1
1761459300000,193.7,194.04,193.51,194.03,2695.080277,522209.43437351,522209.43437351,1
1761460200000,194.04,194.06,193.83,193.93,1288.937868,249999.25842085,249999.25842085,1
1761461100000,193.93,194.17,193.82,194.04,6724.9546,1304777.06161777,1304777.06161777,1
1761462000000,194.05,194.3,194,194.2,1841.093131,357535.12448472,357535.12448472,1
1761462900000,194.19,194.28,193.84,193.85,1925.294007,373544.97837883,373544.97837883,1
1761463800000,193.85,194.29,193.84,194.2,2816.433062,546696.0602264,546696.0602264,1
1761442200000,193.42,193.67,193.35,193.54,1988.488111,384846.8806215,384846.8806215,1
1761443100000,193.54,193.66,192.31,192.84,9519.540022,1836695.75629621,1836695.75629621,1
1761444000000,192.84,192.97,192.5,192.78,2788.469392,537378.47166938,537378.47166938,1
1761444900000,192.77,193.07,192.6,193,5265.206757,1014896.65156867,1014896.65156867,1
1761445800000,193,193.14,192.54,192.57,2656.521626,512338.84362063,512338.84362063,1
1761446700000,192.57,192.64,191.94,192.28,8720.39304,1676385.54847933,1676385.54847933,1
1761447600000,192.28,192.38,192.05,192.29,2376.725053,456879.54146843,456879.54146843,1
1761448500000,192.3,192.99,192.26,192.98,4020.914773,774939.06914698,774939.06914698,1
1761449400000,192.98,193.09,192.67,192.71,1333.197583,257197.08042029,257197.08042029,1
1761450300000,192.71,193,192.62,192.99,1287.505633,248309.36612924,248309.36612924,1
1761451200000,193,193.38,192.87,193.36,2582.074465,498643.7241487,498643.7241487,1
1761452100000,193.35,193.5,193.22,193.25,2721.687192,526313.55239925,526313.55239925,1
1761453000000,193.24,193.34,193.13,193.2,1253.860265,242297.3912426,242297.3912426,1
1761453900000,193.2,193.35,192.82,192.9,5740.565749,1107918.85316723,1107918.85316723,1
1761454800000,192.91,193.19,192.75,193.13,1766.123395,340735.65447628,340735.65447628,1
1761455700000,193.13,193.37,193.05,193.36,280.858328,54262.81309612,54262.81309612,1
